Response_ID,Progress,duration,participant_gender_category,participant_gender_category_other,participant_age,participant_language,participant_language_other,participant_education,participant_gender_scale,participant_political_scale,participant_optimism_scale,participant_location_scale,Device,survey_version,timing_gender,timing_valence,timing_political,timing_location,timing_age,version,participant_sample
R_yPeojPIzIgEXw3f,100,1759,female,NA,23,Czech,NA,high school,2,1,-1,1,not_mobile,PRIMUS_survey_17,226.435,291.252,437.946,213.999,390.999,cz_words_sociolex,university
R_AnEM1JpmXEsUhe9,100,3946,female,NA,20,Czech,NA,high school,0,-1,0,1,mobile,PRIMUS_survey_17,428.126,317.761,376.754,338.558,1165.934,cz_words_sociolex,university
R_1JVD4esh7B46Bdj,100,2095,male,NA,25,Czech,NA,high school,-1,-1,2,1,not_mobile,PRIMUS_survey_17,319.085,315.756,459.513,334.824,470.004,cz_words_sociolex,university
R_3dLMpazEoUaokOo,100,3116,female,NA,22,Czech,NA,university,3,0,0,1,not_mobile,PRIMUS_survey_17,1173.752,339.403,303.554,828.703,218.704,cz_words_sociolex,university
R_3JfTZtXrOueyJXB,100,2100,female,NA,20,Czech,NA,high school,2,1,0,-1,not_mobile,PRIMUS_survey_17,416.268,367.795,450.275,307.162,420.982,cz_words_sociolex,university
R_2AFu5ivfWUGfRUz,100,1450,female,NA,23,Czech,NA,university,3,-2,0,1,not_mobile,PRIMUS_survey_17,173.66,215.531,221.667,198.042,235.011,cz_words_sociolex,university
R_bqMg8rhfy1ejOiB,100,4049,male,NA,20,Czech,NA,high school,0,-2,0,2,mobile,PRIMUS_survey_17,616.953,623.343,801.846,487.203,1025.178,cz_words_sociolex,university
R_271DBNwS1EvePZP,93,3452,female,NA,19,Czech,NA,high school,3,-2,-1,0,not_mobile,PRIMUS_survey_17,296.498,604.304,384.235,292.394,1192.804,cz_words_sociolex,university
R_r2WculLJfjxunNT,100,1982,female,NA,21,Czech,NA,high school,2,-1,1,1,not_mobile,PRIMUS_survey_17,343.658,287.396,278.379,489.568,315.571,cz_words_sociolex,university
R_2cn2ib7bI1ODO5H,100,1571,male,NA,20,Czech,NA,high school,-3,-2,1,3,mobile,PRIMUS_survey_18,410.461,243.98,325.457,291.625,170.221,cz_words_sociolex,university
R_pbbXMa33MQEjjpL,100,3002,female,NA,22,Czech,NA,high school,2,-1,1,0,not_mobile,PRIMUS_survey_18,320.328,907.267,336.788,471.56,342.348,cz_words_sociolex,university
R_DOYmxHu63O6GSoV,100,2438,female,NA,21,Czech,NA,high school,2,-2,-2,-3,not_mobile,PRIMUS_survey_18,349.787,264.925,559.489,267.844,450.87,cz_words_sociolex,university
R_2Po2gcxKympAHc8,100,5173,female,NA,22,Czech,NA,high school,1,-2,-2,2,not_mobile,PRIMUS_survey_18,683.797,718.615,1055.926,750.663,1664.237,cz_words_sociolex,university
R_erjoNyTmJLhQbeh,100,1817,female,NA,26,Czech,NA,high school,2,1,1,1,not_mobile,PRIMUS_survey_18,163.193,205.618,374.411,254.698,205.361,cz_words_sociolex,university
R_ykGSYo5jcGZWLXH,100,24294,female,NA,21,Czech,NA,high school,2,2,2,3,not_mobile,PRIMUS_survey_18,244.56,252.803,206.82,179.373,330.765,cz_words_sociolex,university
R_3CQ0o4GgV5Xvyeo,100,1552,female,NA,22,Czech,NA,high school,3,0,2,0,not_mobile,PRIMUS_survey_18,311.054,262.271,316.556,238.865,265.614,cz_words_sociolex,university
R_1istP4NasIfVMob,100,1453,female,NA,23,Czech,NA,high school,2,1,-1,1,not_mobile,PRIMUS_survey_18,284.237,234.357,239.608,200.783,324.925,cz_words_sociolex,university
R_0ODOd3MOyK8GDol,100,1695,female,NA,20,Czech,NA,high school,1,-2,1,-2,mobile,PRIMUS_survey_18,258.835,233.041,262.052,309.69,408.448,cz_words_sociolex,university
R_8cxbeLQEuA4cVMd,100,3235,female,NA,29,Czech,NA,university,2,-1,1,3,not_mobile,PRIMUS_survey_18,709.892,467.971,577.132,512.834,690.234,cz_words_sociolex,university
R_2rIp5HNLPbq37Ag,100,1380,female,NA,19,Czech,NA,high school,2,-2,0,2,not_mobile,PRIMUS_survey_18,224.358,238.437,159.955,206.142,270.939,cz_words_sociolex,university
R_22CX6OnzHFgt7Wt,100,3004,male,NA,26,Czech,NA,university,-1,-3,-1,1,mobile,PRIMUS_survey_18,346.528,452.539,399.927,575.002,579.067,cz_words_sociolex,university
R_3GpROUehltjsA5C,100,1889,female,NA,20,Czech,NA,high school,1,0,-2,-1,not_mobile,PRIMUS_survey_18,242.02,367.301,129.215,366.391,618.17,cz_words_sociolex,university
R_6ooO6RUPs4DmEkV,100,1181,female,NA,22,Czech,NA,university,3,1,1,0,not_mobile,PRIMUS_survey_18,206.277,234.977,265.68,216.936,207.015,cz_words_sociolex,university
R_pH0tpOnQ0uHRQXf,100,1803,female,NA,20,Czech,NA,high school,2,0,0,0,not_mobile,PRIMUS_survey_18,244.123,270.228,206.522,284.73,527.486,cz_words_sociolex,university
R_3gArf3nQZGccHmh,100,2000,female,NA,19,Czech,NA,high school,1,-2,1,1,not_mobile,PRIMUS_survey_18,396.383,292.187,398.767,264.737,431.01,cz_words_sociolex,university
R_2TznKHQzE5FRWUA,100,1638,male,NA,24,Czech,NA,high school,-1,-2,2,1,mobile,PRIMUS_survey_18,332.412,281.524,287.984,321.473,186.985,cz_words_sociolex,university
R_3in9dDlJQx4pU3I,100,6096,female,NA,22,Czech,NA,high school,2,0,1,2,mobile,PRIMUS_survey_18,694.1,779.036,1199.743,675.212,736.666,cz_words_sociolex,university
R_PZElATstI2WbdId,100,1953,female,NA,20,Czech,NA,high school,2,-2,1,2,not_mobile,PRIMUS_survey_18,320.51,228.826,293.652,389.967,342.105,cz_words_sociolex,university
R_3egCBNXrkdt98Uz,100,1859,female,NA,22,Czech,NA,high school,3,-2,2,0,not_mobile,PRIMUS_survey_18,232.71,220.836,198.459,405.535,206.118,cz_words_sociolex,university
R_3G3S4Y7D7Xw8sup,100,1628,female,NA,25,Czech,NA,university,0,0,1,-1,not_mobile,PRIMUS_survey_18,257,234.076,290.795,248.058,322.893,cz_words_sociolex,university
R_2wNVp2LGA5YnuPy,93,94371,female,NA,23,Czech,NA,high school,2,-2,1,0,not_mobile,PRIMUS_survey_18,397.608,275.093,301.9,306.471,294.1,cz_words_sociolex,university
R_2pXfFfg8fcRZNbl,100,5555,female,NA,21,Czech,NA,high school,1,-3,-1,0,mobile,PRIMUS_survey_18,521.076,727.148,724.867,997.317,1384.087,cz_words_sociolex,university
R_2R1vTRs2yp4bM89,100,13206,male,NA,21,Czech,NA,high school,-3,-1,-1,2,not_mobile,PRIMUS_survey_18,173.707,857.928,315.689,312.167,842.34,cz_words_sociolex,university
R_Ztc9uRlm2bSS6eB,100,3067,male,NA,19,Czech,NA,high school,-1,1,0,2,not_mobile,PRIMUS_survey_18,350.048,431.418,333.263,1095.916,429.469,cz_words_sociolex,university
R_2QoIwVeHDxv8uDC,100,1321,female,NA,30,Czech,NA,university,0,-1,1,1,not_mobile,PRIMUS_survey_18,198.382,195.628,284.227,230.365,321.28,cz_words_sociolex,university
R_11jgQce1nKSYzD3,100,2163,female,NA,22,Czech,NA,high school,3,-1,1,0,mobile,PRIMUS_survey_18,312.499,429.208,484.165,354.027,242.562,cz_words_sociolex,university
R_W6emEX0Obgjp1y9,100,3045,female,NA,19,Czech,NA,high school,2,-1,2,1,not_mobile,PRIMUS_survey_18,419.748,395.349,1015.655,468.752,324.198,cz_words_sociolex,university
R_29ijLC4vBYmxaMK,100,4239,female,NA,23,Czech,NA,university,2,0,-2,-1,not_mobile,PRIMUS_survey_18,392.752,370.782,1190.607,753.11,852.194,cz_words_sociolex,university
R_3sgGo4a1nP24Qdn,100,4583,female,NA,24,Czech,NA,university,2,0,1,0,not_mobile,PRIMUS_survey_19,387.554,719.273,548.698,469.417,1405.521,cz_words_sociolex,university
R_1loTNmVT8oSn04M,100,2059,female,NA,22,Czech,NA,high school,2,0,1,2,not_mobile,PRIMUS_survey_19,269.814,287.667,665.578,305.875,246.445,cz_words_sociolex,university
R_1MTgnMvk362cX8M,100,4083,female,NA,21,Czech,NA,high school,3,0,1,0,not_mobile,PRIMUS_survey_19,279.497,564.511,652.658,857.52,243.144,cz_words_sociolex,university
R_2uO0zG9rxiorHVW,100,2416,female,NA,20,Czech,NA,high school,1,-3,3,2,mobile,PRIMUS_survey_19,379.393,288.647,651.144,355.658,399.389,cz_words_sociolex,university
R_3elR4IibjbdfNot,100,2367,female,NA,21,Czech,NA,high school,2,-2,1,1,mobile,PRIMUS_survey_19,507.114,356.054,389.841,414.958,398.155,cz_words_sociolex,university
R_1jInxhZBlSCD7WB,100,2148,female,NA,21,Czech,NA,high school,2,-1,2,1,mobile,PRIMUS_survey_19,306.277,285.254,371.42,368.98,566.54,cz_words_sociolex,university
R_3R2wgwqx7XsIJRe,100,2543,female,NA,23,Czech,NA,high school,3,-1,-1,3,not_mobile,PRIMUS_survey_19,306.78,391.53,278.588,284.428,549.22,cz_words_sociolex,university
R_2AHEPR2YW24A8m4,100,2069,female,NA,24,Czech,NA,university,1,-3,2,3,not_mobile,PRIMUS_survey_19,308.864,301.977,379.818,327.353,431.529,cz_words_sociolex,university
R_br2qgKy6mQ7yMOR,100,3849,female,NA,20,Czech,NA,high school,0,-1,-2,1,not_mobile,PRIMUS_survey_19,484.344,1373.798,574.688,451.393,749.795,cz_words_sociolex,university
R_cGTZzBpZcaxzuEh,100,5126,female,NA,19,Czech,NA,high school,3,0,1,-1,mobile,PRIMUS_survey_19,1806.319,448.494,704.918,464.373,1018.217,cz_words_sociolex,university
R_A6cNr9jyhuZdYzv,100,2390,female,NA,21,Czech,NA,high school,1,-1,0,1,mobile,PRIMUS_survey_19,296.262,442.66,428.538,355.75,675.283,cz_words_sociolex,university
R_27QB8GVVsfYcJBS,100,7465,female,NA,23,Czech,NA,university,3,2,2,2,not_mobile,PRIMUS_survey_19,971.848,747.835,1175.321,1909.288,1903.136,cz_words_sociolex,university
R_11ao1VqLKbaUeTN,100,7187,male,NA,20,Czech,NA,university,-2,1,2,3,mobile,PRIMUS_survey_19,810.712,1107.736,861.619,1153.151,987.891,cz_words_sociolex,university
R_3Ez3NpBRbDCV4oW,100,6446,female,NA,21,Czech,NA,high school,2,-1,0,-2,not_mobile,PRIMUS_survey_19,951.084,338.787,1396.883,599.094,2841.041,cz_words_sociolex,university
R_NVI2ypVafhz4iyZ,100,1813,female,NA,21,Czech,NA,high school,3,1,-1,0,not_mobile,PRIMUS_survey_19,379.912,316.52,269.183,291.333,431.301,cz_words_sociolex,university
R_1NgYeHPaQA3j3ou,100,2488,male,NA,21,Czech,NA,high school,-3,-2,-3,1,not_mobile,PRIMUS_survey_19,1026.2,467.788,407.664,411.833,20.516,cz_words_sociolex,university
R_YQhxb5gy94KsKB3,100,7997,female,NA,20,Czech,NA,high school,2,0,1,2,not_mobile,PRIMUS_survey_19,900.773,779.675,324.011,3989.547,886.188,cz_words_sociolex,university
R_3dWzNsCLa5MaTKi,100,1961,female,NA,22,Czech,NA,high school,3,-2,2,1,not_mobile,PRIMUS_survey_19,217.377,251.729,380.562,204.168,234.648,cz_words_sociolex,university
R_2VOVhtWm7ohbCsO,100,2565,female,NA,21,Czech,NA,high school,2,1,-1,0,not_mobile,PRIMUS_survey_19,417.59,538.377,464.708,339.144,326.902,cz_words_sociolex,university
R_1LSxaRUXOkRQ80B,100,4520,female,NA,20,Czech,NA,high school,1,-2,2,-1,not_mobile,PRIMUS_survey_19,841.499,737.454,693.186,726.608,1230.033,cz_words_sociolex,university
R_88L0uEwIr0DTwmB,100,1621,female,NA,24,Czech,NA,high school,3,-1,2,-3,not_mobile,PRIMUS_survey_19,228.63,230.194,284.95,230.065,490.7,cz_words_sociolex,university
R_10v1LbJBuMeIiM5,93,1841,female,NA,27,Czech,NA,university,2,-2,1,-2,not_mobile,PRIMUS_survey_19,290.301,314.432,352.401,266.901,376.682,cz_words_sociolex,university
R_2tTpepmN1GIq0VP,93,2241,female,NA,20,Czech,NA,high school,1,-2,1,1,mobile,PRIMUS_survey_19,303.137,411.124,298.702,420.814,681.361,cz_words_sociolex,university
R_3O0lqUf5DZ0I5QK,100,2775,female,NA,20,Czech,NA,high school,2,0,1,2,not_mobile,PRIMUS_survey_19,778.695,415.035,314.296,316.497,406.244,cz_words_sociolex,university
R_vVx8upZVbznpjHP,100,2425,female,NA,24,Czech,NA,university,3,-2,1,2,not_mobile,PRIMUS_survey_19,406.36,383.728,475.004,542.847,325.13,cz_words_sociolex,university
R_3exbMEukt5PuwFe,100,83787,female,NA,19,Czech,NA,high school,2,-1,2,2,mobile,PRIMUS_survey_19,328.766,1763.617,344.85,793.023,455.5,cz_words_sociolex,university
R_25RvtofzAlgpMH1,100,1625,female,NA,24,Czech,NA,university,3,1,2,1,not_mobile,PRIMUS_survey_19,246.679,204.898,358.671,223.091,422.627,cz_words_sociolex,university
R_2q1tyxv5MDUrn2I,100,4130,female,NA,25,Czech,NA,university,2,2,-1,-1,not_mobile,PRIMUS_survey_19,301.353,273.566,650.602,282.26,481.875,cz_words_sociolex,university
R_3ptBh5SVtKq37nK,100,5495,female,NA,20,Czech,NA,high school,1,-3,-2,1,not_mobile,PRIMUS_survey_19,284.744,357.604,826.537,283.278,2220.623,cz_words_sociolex,university
R_3rNWh5CNZFvnpwe,100,3986,female,NA,23,Czech,NA,high school,2,-2,0,0,not_mobile,PRIMUS_survey_19,501.053,511.907,838.385,363.343,976.614,cz_words_sociolex,university
R_pnn3Txxqms7rR05,100,8058,female,NA,21,Czech,NA,high school,3,-1,0,1,not_mobile,PRIMUS_survey_19,231.982,232.987,215.983,182.271,363.22,cz_words_sociolex,university
R_8HYYw3xccHxB9YZ,100,1640,female,NA,21,Czech,NA,high school,3,-1,3,2,not_mobile,PRIMUS_survey_19,223.602,289.547,273.9,248.207,432.806,cz_words_sociolex,university
R_vZxNTq2Xm7sMRKp,100,57022,female,NA,24,Czech,NA,university,2,-2,2,2,not_mobile,PRIMUS_survey_19,352.428,4744.976,260.856,363.261,1070.342,cz_words_sociolex,university
R_sGqG69sUH9MNJ2F,100,1088,female,NA,19,Czech,NA,high school,2,0,0,1,not_mobile,PRIMUS_survey_19,191.938,170.851,146.256,227.127,208.986,cz_words_sociolex,university
R_bC4756r0A6NqfvP,100,2603,female,NA,19,Czech,NA,high school,3,-2,1,3,not_mobile,PRIMUS_survey_19,418.964,464.996,598.404,380.26,509.071,cz_words_sociolex,university
R_3Ej1W7DiuLroVgN,100,3157,female,NA,21,Czech,NA,high school,2,-2,1,1,not_mobile,PRIMUS_survey_19,439.969,414.747,425.37,444.546,907.206,cz_words_sociolex,university
R_239boUODBzOdDMg,93,2553,female,NA,22,Czech,NA,university,3,-1,1,1,not_mobile,PRIMUS_survey_19,354.478,240.461,600.99,238.292,158.672,cz_words_sociolex,university
R_2e3HZnIkNP9jz3t,100,1865,female,NA,21,Czech,NA,high school,3,1,1,1,mobile,PRIMUS_survey_19,491.811,398.142,285.191,239.498,358.177,cz_words_sociolex,university
R_AHXe10KjUoBhyUh,100,2051,female,NA,25,Czech,NA,university,3,0,2,-1,not_mobile,PRIMUS_survey_19,351.683,244.16,409.672,278.718,443.03,cz_words_sociolex,university
R_1FnS9Ie5G0SPhRr,100,50942,female,NA,25,Czech,NA,high school,1,-3,3,3,not_mobile,PRIMUS_survey_19,498.418,700.191,855.128,898.391,1045.529,cz_words_sociolex,university
R_2OHzM5icvrjPgef,100,1044679,male,NA,20,Czech,NA,high school,-3,1,2,-1,not_mobile,PRIMUS_survey_19,703.276,612.051,1061.168,998.978,589.418,cz_words_sociolex,university
R_3JklmowtDUj0LIN,100,5359,male,NA,23,Czech,NA,university,-2,-1,-1,0,not_mobile,PRIMUS_survey_19,1425.578,393.391,326.656,725.458,1128.285,cz_words_sociolex,university
R_vJEgoqOj3VSI7Op,100,1489,male,NA,20,Czech,NA,high school,-1,1,3,2,not_mobile,PRIMUS_survey_19,268.911,327.38,235.221,218.073,326.865,cz_words_sociolex,university
R_2VaIKgTREUsKQ3r,100,1190,male,NA,22,Czech,NA,high school,-1,-2,1,2,not_mobile,PRIMUS_survey_19,173.099,236.939,196.986,176.77,346.97,cz_words_sociolex,university
R_xF5jFxnBVbzMn05,100,2823,male,NA,25,Czech,NA,university,-1,-3,-2,1,mobile,PRIMUS_survey_20,491.052,428.637,396.569,569.142,610.449,cz_words_sociolex,university
R_3MmTJlU3DzazMVV,100,6290,female,NA,21,Czech,NA,high school,2,-1,-1,2,not_mobile,PRIMUS_survey_20,1649.841,1003.844,654.211,1267.842,1400.024,cz_words_sociolex,university
R_5td1G0sM233ZzXP,100,13971,female,NA,27,Czech,NA,university,2,-1,-1,-2,mobile,PRIMUS_survey_20,334.471,803.539,457.414,427.82,1608.566,cz_words_sociolex,university
R_1rD1f2uekPEBSwY,100,2599,male,NA,24,Czech,NA,high school,-1,-2,2,1,not_mobile,PRIMUS_survey_20,544.133,371.904,469.636,508.793,481.166,cz_words_sociolex,university
R_NXEsdgCCsGY5b3P,100,65638,female,NA,21,Czech,NA,high school,3,-1,-1,1,mobile,PRIMUS_survey_20,917.619,1086.796,1299.334,2032.659,295.421,cz_words_sociolex,university
R_6PsdeRD0QfzcQI9,100,1328,female,NA,25,Czech,NA,university,1,-1,1,-2,not_mobile,PRIMUS_survey_20,226.233,234.347,237.122,185.848,274.667,cz_words_sociolex,university
R_1Nk41wtyXqFnPO8,100,2270,male,NA,21,Czech,NA,high school,-1,-2,1,-1,not_mobile,PRIMUS_survey_20,417.821,267.702,316.038,344.945,578.674,cz_words_sociolex,university
R_8rbOhyMiOmxcYW5,100,2833,female,NA,20,Czech,NA,high school,3,-2,1,1,not_mobile,PRIMUS_survey_20,441.026,582.719,403.236,619.56,656.191,cz_words_sociolex,university
R_1q2Fqbf6rGn3qV8,100,1315,female,NA,20,Czech,NA,high school,3,0,1,1,mobile,PRIMUS_survey_20,238.899,214.721,234.547,301.27,226.644,cz_words_sociolex,university
R_C2etTFMDR6BqKOt,100,23493,female,NA,25,Czech,NA,university,0,-3,0,1,not_mobile,PRIMUS_survey_20,270.479,501.053,335.442,272.015,455.672,cz_words_sociolex,university
R_p3KTOuXoTXGWLex,100,87923,female,NA,24,Czech,NA,high school,2,0,1,-1,not_mobile,PRIMUS_survey_20,478.755,1669.281,699.066,727.552,565.361,cz_words_sociolex,university
R_29uuNZycoaDC9u9,100,3317,female,NA,21,Czech,NA,high school,1,-2,1,-1,not_mobile,PRIMUS_survey_20,194.919,125.919,166.065,252.323,111.403,cz_words_sociolex,university
R_24juvHK5AjLqG80,100,3925,female,NA,22,Czech,NA,high school,3,-2,1,1,not_mobile,PRIMUS_survey_20,664.136,356.352,403.921,627.542,478.631,cz_words_sociolex,university
R_1jNUqrnhQKcKnoV,100,2223,female,NA,22,Czech,NA,high school,2,-1,-1,3,not_mobile,PRIMUS_survey_20,351.694,366.081,487.587,298.095,425.085,cz_words_sociolex,university
R_3fTYbnKk5dDtS7m,100,2002,female,NA,22,Czech,NA,high school,1,-3,0,2,not_mobile,PRIMUS_survey_20,398.76,317.077,229.705,490.767,329.041,cz_words_sociolex,university
R_1LRsj0gFrf4uKQX,100,2472,female,NA,24,Czech,NA,university,3,-2,2,0,not_mobile,PRIMUS_survey_20,573.086,316.917,362.013,452.513,479.807,cz_words_sociolex,university
R_2rl48iIroi9zkox,100,14129,female,NA,20,Czech,NA,high school,2,0,1,2,mobile,PRIMUS_survey_20,1578.476,1237.087,5484.715,1531.334,2315.484,cz_words_sociolex,university
R_3p5X39GD4tB6YjB,100,2516,female,NA,20,Czech,NA,high school,2,2,-1,2,not_mobile,PRIMUS_survey_20,502.711,411.472,394.313,479.921,307.769,cz_words_sociolex,university
R_4NKwoRmlHsAPMCl,100,8374,female,NA,22,Czech,NA,high school,3,0,3,-1,mobile,PRIMUS_survey_20,386.086,310.352,307.132,362.696,219.083,cz_words_sociolex,university
R_2z7KjCWoVv1Jcuy,100,4779,female,NA,22,Czech,NA,high school,1,-2,2,0,mobile,PRIMUS_survey_20,946.974,802.655,878.405,437.406,281.486,cz_words_sociolex,university
R_1r7Tn7LVc6fovGe,100,4969,female,NA,19,Czech,NA,high school,2,0,1,0,mobile,PRIMUS_survey_20,643.418,458.626,371.749,325.413,443.945,cz_words_sociolex,university
R_2eUA0KM080ySPqe,100,1746,male,NA,21,Czech,NA,high school,-2,-1,1,-1,not_mobile,PRIMUS_survey_20,381.739,349.463,266.609,274.97,252.872,cz_words_sociolex,university
R_1fiPmgr61xHNYWF,100,2345,female,NA,19,Czech,NA,high school,2,-2,2,2,not_mobile,PRIMUS_survey_20,513.442,341.139,307.531,413.197,524.3,cz_words_sociolex,university
R_1gje8SwueiXW1wS,100,6832,female,NA,25,Czech,NA,university,2,1,-1,2,not_mobile,PRIMUS_survey_20,563.701,821.271,643.826,842.674,1198.986,cz_words_sociolex,university
R_3ssSDSeTczpSdd2,100,2320,female,NA,20,Czech,NA,high school,2,-1,-1,1,not_mobile,PRIMUS_survey_20,272.413,298.427,587.363,391.941,625.389,cz_words_sociolex,university
R_2S1D2r4sNSFPIxK,100,3076,male,NA,24,Czech,NA,university,-3,2,1,0,not_mobile,PRIMUS_survey_20,341.17,396.32,457.62,1125.045,387.006,cz_words_sociolex,university
R_O37xhnQ65opk0Gl,100,5358,female,NA,22,Czech,NA,high school,2,-1,-1,0,not_mobile,PRIMUS_survey_20,746.045,528.504,924.457,995.795,1123.143,cz_words_sociolex,university
R_2ri4hkg96FJJHYq,100,2686,female,NA,20,Czech,NA,high school,1,-2,-1,-1,not_mobile,PRIMUS_survey_20,556.891,379.869,641.501,372.683,555.569,cz_words_sociolex,university
R_1JCwc928Qjymc5b,100,2292,female,NA,21,Czech,NA,high school,2,0,1,-3,not_mobile,PRIMUS_survey_21,609.683,456.175,562.733,255.625,221.992,cz_words_sociolex,university
R_24OhgmhiRhY6ugm,100,2281,male,NA,21,Czech,NA,high school,-1,-2,1,2,not_mobile,PRIMUS_survey_21,251.851,438.679,321.985,254.791,712.241,cz_words_sociolex,university
R_3dRKL1Ez2kFcIxj,100,7222,female,NA,21,Czech,NA,high school,1,-2,1,2,mobile,PRIMUS_survey_21,813.437,500.903,1126.597,764.795,1171.212,cz_words_sociolex,university
R_26muei6nFnUVaCy,93,8119,female,NA,21,Czech,NA,high school,2,-1,-1,0,not_mobile,PRIMUS_survey_21,150.582,198.67,237.61,507.832,203.581,cz_words_sociolex,university
R_3MMxqQKchw5SJdG,100,20838,male,NA,21,Czech,NA,high school,-2,1,2,1,not_mobile,PRIMUS_survey_21,330.532,1407.098,560.04,5936.926,726.277,cz_words_sociolex,university
R_2wt9q5Z99ABaHls,100,1864,female,NA,21,Czech,NA,high school,3,0,-1,1,not_mobile,PRIMUS_survey_21,308.553,241.534,340.945,404.775,356.205,cz_words_sociolex,university
R_XLnhrxrSBrXZPFf,100,1341,female,NA,20,Czech,NA,high school,3,-1,1,2,not_mobile,PRIMUS_survey_21,169.32,263.744,216.493,214.884,283.665,cz_words_sociolex,university
R_2So5Mjei05d6qPL,100,2200,male,NA,20,Czech,NA,high school,-1,-1,2,0,not_mobile,PRIMUS_survey_21,243.514,317.009,287.901,262.339,345.203,cz_words_sociolex,university
R_s6CdkwIfJmfJYNr,100,3990,female,NA,20,Czech,NA,high school,2,2,2,1,not_mobile,PRIMUS_survey_21,445.242,625.751,905.024,688.609,557.095,cz_words_sociolex,university
R_2t87reDSO0lNBn3,100,6712,female,NA,21,Czech,NA,high school,0,-2,2,-1,mobile,PRIMUS_survey_21,204.808,225.174,164.615,162.203,361.87,cz_words_sociolex,university
R_3I07dhZ961EX9he,100,1777,female,NA,21,Czech,NA,high school,3,-1,-1,1,not_mobile,PRIMUS_survey_21,196.605,452.824,194.094,302.626,253.526,cz_words_sociolex,university
R_1q3OiN3UItYin2C,100,1494,female,NA,20,Czech,NA,high school,3,-1,-2,3,mobile,PRIMUS_survey_21,274.181,248.721,264.75,265.669,357.202,cz_words_sociolex,university
R_2Cj5j5PGLueQFJm,100,2084,female,NA,21,Czech,NA,high school,3,1,-1,0,not_mobile,PRIMUS_survey_21,212.282,275.08,297.1,306.684,640.991,cz_words_sociolex,university
R_238JnRrDFbwomrR,100,1290,female,NA,22,Czech,NA,high school,2,0,1,-2,not_mobile,PRIMUS_survey_21,172.379,239.528,238.531,204.961,188.039,cz_words_sociolex,university
R_pcN39dHsvWQ5f6F,100,2557,female,NA,23,Czech,NA,high school,2,-1,1,1,not_mobile,PRIMUS_survey_21,327.037,550.083,362.527,385.228,576.877,cz_words_sociolex,university
R_3IQqkQF7EhbefYG,100,7599,female,NA,24,Czech,NA,high school,1,-1,1,0,mobile,PRIMUS_survey_21,640.63,361.459,629.448,436.771,546.124,cz_words_sociolex,university
R_1IFuTtPruEBKc76,100,2882,female,NA,22,Czech,NA,high school,3,-2,1,0,not_mobile,PRIMUS_survey_21,425.891,361.394,602.724,378.732,526.085,cz_words_sociolex,university
R_3nusgCqyTotICSS,100,2191,female,NA,20,Czech,NA,high school,3,1,1,2,not_mobile,PRIMUS_survey_21,293.76,264.909,606.256,433.799,375.814,cz_words_sociolex,university
R_1qVSUq56uNLRYLo,100,2523,female,NA,19,Czech,NA,high school,2,-1,-2,1,not_mobile,PRIMUS_survey_21,354.942,362.977,512.529,327.287,837.974,cz_words_sociolex,university
R_Qc4aHhJubWn1BAZ,100,1819,female,NA,20,Czech,NA,high school,1,-2,0,3,mobile,PRIMUS_survey_21,280.117,343.632,284.186,325.774,468.036,cz_words_sociolex,university
R_1MQhx1ijcAZ2Lgp,100,1164,female,NA,22,Czech,NA,high school,2,-2,0,3,not_mobile,PRIMUS_survey_21,204.616,204.543,197.321,174.016,174.626,cz_words_sociolex,university
